genetic_id,master_id,continent,mt_hg,age
MX286,MX286,Europe,N1b1b,-2460
I4435,I4435,Europe,U4a1,-4053
Kenezlo-Fazekaszug2/1045,Kenezlo-Fazekaszug2/1045,Europe,N1a1a1a1a,950
I2128.AG,I2128,Asia,W,-2106
I19047.AG,I19047,Europe,H2a,25
I3714,I3714,Europe,U4d,-5150
DA85,DA85,Asia,U4a2,182
I16118.AG,I16118,Asia,K1a4f1,-645
I26753.AG,I26753,Europe,H,250
I4245,I4245,Europe,L1b1a,-2376
I7022.AG,I7022,Asia,C4a1a+195,-294
I16016.AG,I16016,Europe,K1a1,-5150
I5042,I5042,Europe,I4a,-2100
I7967.AG,I7967,North America,D1,722
I3082,I3082,Europe,H1an1a,-1446
I18509.AG,I18509,Africa,L2a1d1,800
I19407.AG,I19407,Africa,L2d1a,1550
I2788,I2788,Europe,H,-3780
RISE416,RISE416,Asia,K1a17a,-1544
I10282,I10282,Europe,K1a3,-2950
I6709.AG,I6709,Asia,U5a1g1,-1284
I7644,I7644,Europe,no_data,-3510
I21402.AG,I21402,Europe,J2b1b1,-250
I20582.AG,I20582,Europe,H10,-267
I10548.AG,I10548,Europe,U5b1b,1125
I24883.AG,I24883,Europe,HV0e,-800
POST_50,POST_50,Europe,T1a1,-2112
I2565,I2565,Europe,W1+119,-2302
I18227.AG,I18227,Europe,H10a1,-575
WEHR_1586,WEHR_1586,Europe,V,-1865
CL63,CL63,Europe,H,725
I16113.AG,I16113,Europe,K1a1b2a1a,488
I7646,I7646,Europe,H1e1c,-3670
I19364_enhanced.AG,I19364,Europe,X,-1135
I30479.TW,I30479,Oceania,B4a1a1,1662
VAD005,VAD005,Europe,J2b1a2,-1644
I10546.AG,I10546,Asia,J1c10,700
I20063.AG,I20063,Europe,K1b1a,-1847
I8116.AG,I8116,Europe,J2b1,-5700
I8197,I8197,Europe,H4a1,-2700
I8097.AG,I8097,North America,L3e1,1825
JK2955,JK2955,Africa,L3,-326
I19362.AG,I19362,Europe,K1b2a,-250
RISE507,RISE507,Asia,U5a1a1,-3122
I2478,I2478,Europe,K1a2a,-2066
I0423,I0423,Europe,J2b1a2a,-1525
A_21,A_21,Asia,A4,-650
I14183.AG,I14183,Europe,H,-5150
RISE175,RISE175,Europe,T1a1,-1264
I19390.AG,I19390,Africa,L3b1a+@16124,1450
I0070,I0070,Europe,H13a1a,-2050
I1062.AG,I1062,Europe,K1a+195,-1875
RISE00,RISE00,Europe,H5a1,-2462
I13720.AG,I13720,Europe,U4b,-300
I11588.AG,I11588,Europe,K1d1,500
I14789.AG,I14789,Asia,H,-1708
LRCMUS65,LRCMUS65,Europe,T2e,550
B1_2,B1_2,Asia,D4m2,-350
I4475.AG,I4475,Asia,W6,722
I11262.AG,I11262,North America,D4h3a,962
I14340.AG,I14340,Asia,N1b1a,-2390
I3589,I3589,Europe,U4d1,-2225
JK2136,JK2136,Africa,R0a2,-400
I21899.AG,I21899,Europe,H,-5125
SX30,SX30,Europe,U8b1b1,-4702
JK2875,JK2875,Africa,N,368
I5665,I5665,Europe,K1a24a,-2132
I0061,I0061,Europe,C1,-6425
Karos3/15,Karos3/15,Europe,J2a1,920
I5660,I5660,Europe,T1a1,-2250
I5519,I5519,Europe,I4a,-2250
I6945.AG,I6945,Asia,M30+16234,772
I1565.AG,I1565,Europe,U5b2b2,-3724
I24894.AG,I24894,Europe,N1a1a1,-5150
I5735.AG,I5735,Asia,I5c1,-2975
I19459.AG,I19459,Europe,T,-2375
I13382.AG,I13382,Europe,HV1a'b'c,-700
I1098,I1098,Asia,X2d2,-6350
I4530.AG,I4530,Asia,U3a2a1,302
CL84,CL84,Europe,H1t,725
I4559,I4559,Europe,J1c1,-1600
I24243.AG,I24243,North America,E2a,1475
I2967.SG,I2967,Africa,L0a2,-6068
I21844.AG,I21844,Europe,T2b23,-5125
I6470,I6470,Europe,J1c1,-1651
I15544.AG,I15544,Europe,HV9,369
I15509.AG,I15509,Europe,I4b,200
I18696.AG,I18696,Europe,H7,-5128
I12223.AG,I12223,Europe,H,353
I7021.AG,I7021,Asia,D4h4,-5100
I15030.AG,I15030,Europe,U5b1+16189+@16192,-3750
I20260.AG,I20260,Asia,U2e1a1,604
I6629,I6629,Europe,T2b,-2600
I3592,I3592,Europe,H+16129,-2330
I25508.AG,I25508,Europe,H4a1a+195,-859
I1887.AG,I1887,Europe,T2b,-5200
RISE552,RISE552,Europe,T2a1a,-2496
I25518.AG,I25518,Europe,H2a5,-200
I19357.AG,I19357,Europe,H5,-250
I3045.AG,I3045,Europe,H4a1a2,1090
I16759.AG,I16759,Europe,U2e1h,725
I0633,I0633,Europe,HV,-5490
RISE525,RISE525,Europe,I5c,-1498
I15034.AG,I15034,Europe,J2a1a1a,-3050
I9131,I9131,Europe,K1a2,-1945
I0520,I0520,Europe,U5a2c,-3230
I14101.AG,I14101,Europe,H2a3b,-225
I2927.AG,I2927,Asia,T2h2,-2497
20832,20832,Asia,H+73,-6415
I11257.AG,I11257,North America,A2+(64),1550
I6759,I6759,Europe,J1c1,-3586
I26830.AG,I26830,Europe,H3v+16093,-1479
I3860.AG,I3860,Asia,R1b1,-1653
Kudruküla2,Kudruküla2,Europe,U4a,-3628
I0626.AG,I0626,Asia,B5a1a,-1900
K_1,K_1,Asia,H-CRS,-350
I14793.AG,I14793,Asia,N1a1b,-3250
JK2911,JK2911,Africa,M1a1,-664
I2796,I2796,Europe,H3,-3620
I5523,I5523,Europe,K1b1a1+199,-2250
RISE524,RISE524,Europe,J2b1a,-1498
I1977,I1977,Europe,U5b1+16189+@16192,-1557
I4109.AG,I4109,Europe,K2b1,-1566
Szegvar-Oromdulo/593/anc6,Szegvar-Oromdulo/593/anc6,Europe,U5a2a1b,1000
I14847.AG,I14847,Europe,H1aj1a,1325
I18442.AG,I18442,North America,E2,-724
I14738.AG,I14738,Europe,U3a1a,1325
DA104,DA104,Asia,F1b1+@152,300
I4635.AG,I4635,Asia,HV13b,-3500
I2243.AG,I2243,South America,A2+(64)+16129,1025
I13580.AG,I13580,Europe,K2b,-1219
I16380.AG,I16380,Europe,U4b1a1a1,-379
I2653,I2653,Europe,H2a1a,-1400
I0164,I0164,Europe,U5b2a1b,-1958
JK2951,JK2951,Africa,U8b1b1,-256
I2629,I2629,Europe,J1c1b,-2980
I1271,I1271,Europe,K1a+195,-2633
JK2925,JK2925,Africa,U7,30
I12357.AG,I12357,South America,D1g+16189,1620
I3728.AG,I3728,Asia,F3b1a+16093,454
I1065.AG,I1065,Europe,H6a1a,-1875
I11571.AG,I11571,Europe,H11a,600
UNTA58-62_153,UNTA58-62_153,Europe,R1a1a,-1874
I0108,I0108,Europe,H5a3,-2437
I20821.AG,I20821,Europe,H5,-3536
DA188,DA188,Europe,I,784
arm26,arm26,Asia,J1d1b1,-1200
I13681.AG,I13681,Europe,H3b+16129,-225
I10554.AG,I10554,Europe,J1c3,-1172
I4290.AG,I4290,Asia,W6,-3500
JK2922,JK2922,Africa,R,-276
I26702.AG,I26702,Europe,H+152,100
I24260.AG,I24260,North America,E2a,1475
I4421.AG,I4421,Africa,L0k2,-3200
I4160.AG,I4160,Asia,U2e1h,-1525
I2440,I2440,Europe,H1b,-3000
I14826.AG,I14826,North America,D1,-1821
I21768.AG,I21768,Europe,R1b,-5125
I6341.AG,I6341,Asia,N9b1,-1250
I30423.TW,I30423,Europe,H7c,-5150
I2356.AG,I2356,Europe,T2c1+146,-4250
I20811.AG,I20811,Europe,H2a,-250
I2469,I2469,Europe,H3an,-875
I20071.AG,I20071,Europe,G2a3,-799
I24884.AG,I24884,Europe,V1,-4986
I2026,I2026,Europe,N1a1a1a3,-5175
I24015.AG,I24015,Europe,J1c,-5150
I2543.AG,I2543,South America,C5b,1005
I3443.AG,I3443,North America,D4h3a,-7351
RA61,RA61,Europe,K1a4a1,-2885
I11582.AG,I11582,Europe,T2a1a,600
DA95,DA95,Asia,D4b1,270
SCY001,SCY001,Europe,U5a1b,-400
I15596.AG,I15596,North America,C1b2,1008
JK2876,JK2876,Africa,T1a8a,-98
I0406,I0406,Europe,H1,-3750
I6466,I6466,Europe,K1b1a1,-2500
NE5.SG,NE5,Europe,J1c1,-5108
I25347.AG,I25347,Europe,H,-5150
I0358,I0358,Europe,H6a1a,-1768
I1909.AG,I1909,Europe,T2,-4136
I5367,I5367,Europe,V10,-2350
I16194.AG,I16194,Asia,K3,-675
I0706,I0706,Europe,K1a4b,-5954
Szegvar-Oromdulo/412/anc5,Szegvar-Oromdulo/412/anc5,Europe,K1c1d,1000
Be_12,Be_12,Asia,HV2,-350
MX275,MX275,Europe,W3a1,-2048
I14782.AG,I14782,Asia,H+152,-1750
DA96,DA96,Asia,D4j5,270
I0966.AG,I0966,South America,C1b,1185
LRV_137,LRV_137,Europe,T2a1b1,200
I16580.AG,I16580,Asia,H,-2500
I20328.AG,I20328,Asia,J2b2,1551
I7494.AG,I7494,Asia,HV20,-1925
I9129,I9129,Europe,H+163,-1945
I17938.AG,I17938,Europe,N1a1a1,-5156
I11134.AG,I11134,Europe,X2b,-5775
RISE489,RISE489,Europe,X2c1,-2743
I4930,I4930,Europe,H1e,-2200
I6531,I6531,Europe,U5b2b1a1,-2162
MX257,MX257,Europe,U4a1a,-1788
I21179.AG,I21179,Europe,T2b,-278
I19211.AG,I19211,Europe,H1,-300
I20680.AG,I20680,Europe,T2+16189,500
PCA0049,PCA0049,Europe,H1a,135
I2298.AG,I2298,Africa,L2a1a2,1360
I6777,I6777,Europe,U4b1b2,-2200
I7576,I7576,Europe,J1c2,-1104
DA73,DA73,Asia,G2a1,278
I7182.AG,I7182,Asia,T1a2,-1775
I17143.AG,I17143,Europe,H5c,-270
I12515,I12515,Europe,H3,1100
MX211,MX211,Europe,K1a+195,-3014
I18739.AG,I18739,Europe,T2c1d+152,-1150
Kretuonas2,Kretuonas2,Europe,U5b2b,-4200
SZ19,SZ19,Europe,HV9c,488
I21898.AG,I21898,Europe,T2b,-5323
I1165,I1165,Asia,HV1a’b’c’,-4200
I14927.AG,I14927,Asia,M7b1a2a1,400
I27796.AG,I27796,Europe,J1c2,-5150
I3892.AG,I3892,Asia,K1,-799
Rochedane,Rochedane,Europe,U5b2b,-11010
I1054.AG,I1054,Europe,H2b,-1815
I13965.AG,I13965,Asia,G2a1,-320
I1415,I1415,Asia,T1a2,-7925
I1799.AG,I1799,Asia,T2a1b,-1053
I1955.AG,I1955,Asia,U1a1a3,1561
I14493.AG,I14493,Oceania,P2,1563
I3915.AG,I3915,Asia,U2e1b,-927
Latvia_HG3.SG,Latvia_HG3,Europe,U5a2d,-5083
I10421.AG,I10421,Europe,U2e2a,-2000
I18656.AG,I18656,Europe,J1c5,-5125
I9127,I9127,Europe,J2b1a1,-1945
I6797.AG,I6797,Asia,T1a1,-1745
I5235,I5235,Europe,U5b2c,-8884
OBKR_73,OBKR_73,Europe,U5b2a1a1,-1960
DA356,DA356,Asia,C4a1a3,-2212
I17933.AG,I17933,Europe,J1c1,-4900
I0552,I0552,Europe,H5,-3212
I16220.AG,I16220,Asia,U3b3,-1266
I5427,I5427,Europe,K1a24,-5942
I3876.AG,I3876,Europe,H1e5,-978
I1893.AG,I1893,Europe,U8b1b,-4945
EHU002,EHU002,Europe,K1a4a1,-2434
I18183.AG,I18183,Europe,J1c1b1a,-289
I18491.AG,I18491,Europe,J1c3,-290
I13716.AG,I13716,Europe,H11a,-1273
I0557,I0557,Europe,U5b2a2,-3675
I3349.AG,I3349,Asia,M5a,849
I1685,I1685,Asia,J2a2,-10800
I16442.AG,I16442,Europe,U4b1a1a1,-379
I6946.AG,I6946,Asia,U8b1a1,841
PCA0038,PCA0038,Europe,H1e1a,170
I14481.AG,I14481,Europe,W3a,-884
I4063.AG,I4063,Europe,K1b1,-4882
I17895.AG,I17895,South America,B2j,-300
I1541,I1541,Europe,U2e1a1,-2275
I4426.AG,I4426,Africa,L0f,-458
I18719.AG,I18719,Europe,HV0a1a,-1150
SZ15,SZ15,Europe,H1c1,508
DA162,DA162,Europe,H13a2c,850
RA57,RA57,Europe,J2b1a2,-2896
I15826.AG,I15826,Europe,T2b,-3555
I26897.AG,I26897,Europe,H1e,623
I17927.AG,I17927,Europe,K1b1,-5569
I26832.AG,I26832,Europe,U4a3,-1450
I17340.AG,I17340,Europe,K1a1,-5150
ANI163,ANI163,Europe,H7a1,-4626
I14854.AG,I14854,Europe,U5a1a2a,1325
I11578.AG,I11578,Europe,H1bb,600
N22,N22,Europe,U5a1c,-4341
I27771.AG,I27771,Europe,T2b,-5075
I15950.AG,I15950,Europe,K1a4a1a2a,-435
I1356.AG,I1356,South America,R0+16189,1350
I17015.AG,I17015,Europe,H2a2a1,-277
I13871.AG,I13871,Africa,L3d1a1a,1800
I14852.AG,I14852,Europe,H6a1a1a,1325
I3124.AG,I3124,Europe,H71,-1874
I6430.AG,I6430,Asia,U1a1,-900
I6460.AG,I6460,Asia,U4a,-1350
I18530.AG,I18530,Europe,H14a,-280
I15551.AG,I15551,Europe,T1a,305
I8147,I8147,Europe,H1,1400
I2237.AG,I2237,South America,D1,615
I18752.AG,I18752,Europe,H13a2a,-1600
I14843.AG,I14843,Asia,T2a3,550
I5233,I5233,Europe,U5b1d1,-6051
I16239.AG,I16239,Europe,T2b4,-5150
I2499,I2499,Asia,K1a2,-2654
I3950.AG,I3950,Europe,U5b2a1a+16311,-2757
I5358,I5358,Europe,K1a1,-2992
I7340.AG,I7340,Europe,A2b1,930
I3944.AG,I3944,Asia,H7c5,-984
I18526.AG,I18526,Europe,J1c2c2,-250
F38,F38,Asia,N1a3a,-902
I18444.AG,I18444,North America,E2,-600
I17912.AG,I17912,Europe,V2,-1950
I2020,I2020,Europe,K1a2,-5175
DA190,DA190,Europe,U1a1c1,664
ElMiron,ElMiron,Europe,U5b,-16770
I3753.AG,I3753,Asia,K1,-1027
SCY192,SCY192,Europe,H8c,-300
poz356,poz356,Europe,H1e,-1826
JK2127,JK2127,Africa,W6,-283
LRV_119,LRV_119,Europe,H5′36,200
I15156.AG,I15156,Asia,D6a2,400
I16600.AG,I16600,Europe,T2b1,-446
I14647.AG,I14647,Asia,H13a1d,1200
I20620.AG,I20620,Europe,T2a1b1,-281
I7571,I7571,Europe,J1c1,-1354
I1525.AG,I1525,Europe,A2a,255
I4875,I4875,Europe,U5b1d1a,-6508
I1665,I1665,Asia,U7a,-3876
I7600,I7600,Europe,K1a2a,-3400
I8074.AG,I8074,Asia,F3b1a+16093,400
I5232,I5232,Europe,K1a,-5951
I15530.AG,I15530,Europe,K1a2a,150
I16383.AG,I16383,Europe,U5a2a1,700
I0736,I0736,Asia,N1a1a1a,-6350
I6267.AG,I6267,Europe,T2c1a2,-3460
I15463.AG,I15463,Europe,X2e2b,750
S35,S35,Asia,M9a1a,250
I20642.AG,I20642,Europe,K1a4a1a+195,500
LHSZ18,LHSZ18,Europe,H13a1a2,550
I4054,I4054,Europe,H4a1c2,300
I14037.AG,BUL001,Asia,M11b,-1356
I7757.AG,I7757,Europe,D4b1a2a1,1075
I7580,I7580,Europe,U5b2a1a,-1137
I14904.AG,I14904,Europe,T1a1b,1344
I18246.AG,I18246,Europe,J2b1,-775
I2597,I2597,Europe,U5a2c3a,-2151
I6549.AG,I6549,Asia,M30,-91
I3355.AG,I3355,Europe,C5a,-4871
I11683.AG,I11683,Europe,K1a+195,-636
I14820.AG,I14820,Asia,U5b1b1+@16192,1560
I17413.AG,I17413,Africa,L0a1b2a,1450
I14731.AG,I14731,Asia,J2a2e,-550
LHSZ41,LHSZ41,Europe,U4a,550
I7208.AG,I7208,Europe,U5a1b,-2374
I1180,I1180,Asia,T,-4200
I22940.AG,I22940,Europe,H18,-475
I26714.AG,I26714,Europe,K1a+195,350
I1312_d.AG,I1312,Europe,HV0+195,-1700
I0789.SG,I0789,Europe,H1e,-213
I7205,I7205,Europe,H10+(16093),-2350
I12611.AG,I12611,Europe,I2,-950
I2445,I2445,Europe,X2b6,-2162
I8086.AG,I8086,North America,L2a1a1,1825
I2612,I2612,Europe,U5b2b2,-2336
I2988,I2988,Europe,U5b2a3,-3438
I5516,I5516,Europe,T2a1b1a1b,-1740
I4288.AG,I4288,Asia,W,-1825
I24286_d.AG,I24286,Europe,J1c8,-5150
I12110.AG,I12110,Europe,J1c12,-575
I12146.AG,I12146,Asia,HV18,-900
I7603,I7603,Europe,K1a2b,-3200
I0938.AG,I0938,Europe,H2a1a,-1875
Ze_9,Ze_9,Asia,D4j3,-800
I6668.AG,I6668,Asia,H29a,-1300
I7547,I7547,Europe,K1a+195,-4000
I22065.AG,I22065,Europe,H,-199
I17545.AG,I17545,Europe,K1a2,-5150
LHSZ16,LHSZ16,Europe,U4b1b1,550
I0039.AG,I0039,South America,A2+(64),-1580
I7807.AG,I7807,Europe,T2c1+146,-2088
I6292.AG,I6292,Asia,T2g1a,-831
I1931.AG,I1931,Asia,J2b1a2a,-1393
I11501.AG,I11501,Asia,C5c+16234,-3214
I7578,I7578,Europe,U5a2c,-1119
OBKR_86,OBKR_86,Europe,K1a3,-1966
I18143.AG,I18143,Europe,N1a1a1a2,-5150
I16386.AG,I16386,Europe,T1a1,-100
I1370.AG,I1370,Oceania,B4a1a1,-995
I4167,I4167,Europe,U5b2b,-4674
LIAV_32,LIAV_32,Europe,H,-500
NE1.SG,NE1,Europe,U5b2c,-5196
I1194.AG,I1194,Europe,C5a,-4702
I7200,I7200,Europe,R1b1,-1950
CSP002_CSP005_merge.AG,CSP002,Asia,T2b4e,-789
I1131,I1131,Europe,H,-4532
I20587.AG,I20587,Europe,K1a2a,-294
I2233.AG,I2233,South America,D1,35
LRV_95,LRV_95,Europe,T2j1,200
I4778.AG,I4778,Asia,H7b,-1612
I2473,I2473,Europe,H3,-2815
I18838.AG,I18838,Europe,T2c1+146,-260
I4918,I4918,Europe,K1a4a1,-5650
I2783.AG,I2783,Europe,T2b,-4060
I4029_enhanced.AG,I4029,Asia,H14a,-653
RISE484,RISE484,Europe,T1a1,-1750
I20670.AG,I20670,Europe,T2b2b,500
I15510.AG,I15510,Europe,H26a1,200
I1055.AG,I1055,Europe,U2e1h,-1875
MX277,MX277,Europe,H5a1,-1848
I17613.AG,I17613,Europe,H59,-325
I4304,I4304,Europe,T2c1d+152,-4688
I18174.AG,I18174,Europe,U5a2a1,600
Kivutkalns222,Kivutkalns222,Europe,U5a1c1,-660
I6889.AG,I6889,Asia,H2b,1345
I14821.AG,I14821,Asia,U5b1b1+@16192,800
I5503.AG,I5503,Europe,U5b1c2,-115
I18113.AG,I18113,Europe,K2b1,-3950
VAD004,VAD004,Europe,J1c3,-1464
I2960.AG,I2960,Asia,D4c2b,1125
I15819.AG,I15819,Europe,K1a3a3,-5250
I10412.AG,I10412,Europe,H2a2b,-1950
I13789.AG,I13789,Europe,J1c5,-1050
I0161.SG,I0161,Europe,H2a2a1,793
I20736.AG,I20736,Europe,H1j,-1150
I17274.AG,I17274,Europe,T2e1,550
I14925.AG,I14925,Asia,M7b1a2a1,400
I13792.AG,I13792,Europe,U5b2b1a1,-1050
I0434,I0434,Europe,U4a2 or U4d,-4600
I1723.AG,I1723,Europe,U5b2,-2746
I15335.AG,I15335,North America,L2b1a3,1812
I2163,I2163,Europe,U5a2,-1688
I1499,I1499,Europe,X2b+226,-5110
I14903.AG,I14903,Europe,K1a1b1a,1325
I3133,I3133,Europe,K1a+195,-3504
LHSZ9,LHSZ9,Europe,J1b1a1d,550
poz090,poz090,Europe,U2e1a1,-3275
arm16,arm16,Asia,K1a12a,-1300
I19859.AG,I19859,Europe,H3,-1451
I21401.AG,I21401,Europe,HV0,-250
I7030.AG,I7030,Asia,D4b1a2a1,-294
I0443,I0443,Europe,W3a1a,-3000
I0777.SG,I0777,Europe,H1at1,485
I14765.AG,I14765,Asia,U3a2a,-800
I24346.AG,I24346,North America,E2a,1575
LRV_103,LRV_103,Europe,H16d,200
I5373,I5373,Europe,X2b+226,-2087
I18279.AG,I18279,Asia,J1b1b1,-1335
DA129,DA129,Asia,W3b,-424
I20767.AG,I11673,Europe,U5a1j,-150
I14799.AG,I14799,Asia,I1,375
I14351.AG,I14351,Europe,K2a,-98
I6610,I6610,Europe,K1a+195,-1858
RISE247,RISE247,Europe,H11a,-1678
I13224.AG,I13224,Asia,N1a2,-900
PCA0047,PCA0047,Europe,H5a1,170
Gyvakarai1,Gyvakarai1,Europe,K1b2a,-2580
I14937.AG,I14937,Asia,B4a1a,400
ARS006,ARS006,Asia,C4a1a+195,-1062
Karos3/14,Karos3/14,Europe,T1a1b,920
I1720.AG,I1720,Europe,HV17,-3350
I0744,I0744,Asia,J1c11,-6350
I20756.AG,I7343,Europe,A2a,1090
I13963.AG,I13963,Asia,C5b1b,-879
I8105.AG,I8105,Europe,N1a1a,-5700
I13713.AG,I13713,Europe,H1c,-962
WEHR_1380,WEHR_1380,Europe,K1a1b1g,-1958
I7949.AG,I7949,Europe,U5a1i1,-1072
AED_513,AED_513,Europe,H7a,398
I1192.AG,I1192,Europe,B4d1'2'3,-4761
I18094.AG,I18094,Europe,HV,-5150
I14922.AG,I14922,North America,B2e,947
I18168.AG,I18168,Asia,H2a,-1335
I6630,I6630,Europe,J2a1a1,-2600
I1706,I1706,Asia,X2n,-2395
N20,N20,Europe,H3t,-3512
I21475.AG,I21475,Africa,L3f1b1a1,1526
I17345.AG,I17345,Europe,T2+16189,-5150
I4782.AG,I4782,Asia,U5b2b,-1659
I5266.AG,I5266,Oceania,B4a1a1a1,-1000
I17901.AG,I17901,North America,C1d1,1433
I5118,I5118,Europe,H+16129,-3200
PCA0001,PCA0001,Europe,W,170
I21770.AG,I21770,Europe,H2,-4947
CL93,CL93,Europe,J2b1a,725
I16015.AG,I16015,Europe,W5,-5150
I8132,I8132,Europe,H1aq,-2500
I1656,I1656,Asia,T1a2,-1452
I0978.AG,I0978,South America,B2,1085
I11580.AG,I11580,Europe,T2a1a,600
I18536.AG,I18536,Africa,N1a1a3,850
I10899,I10899,Europe,U5b1,-7600
I14645.AG,I14645,Asia,T2a1,1200
I5526,I5526,Europe,H72,-2250
I14761.AG,I14761,Asia,K1a17,-1750
I11583.AG,I11583,Europe,H1c1,500
Karos2/23,Karos2/23,Europe,T1a1,920
I4517.AG,I4517,Asia,K1a,-1001
I16416.AG,I16416,Europe,H3+152,-160
UNTA58-62_68Sk2,UNTA58-62_68Sk2,Europe,K1a,-2390
I4566.AG,I4566,Asia,Z1,-1623
I17325_d.AG,I17325,Europe,H3ag,-300
I2021,I2021,Europe,T2b,-5175
I11983.AG,I11983,North America,A2c,1000
JK2131,JK2131,Africa,U3b,-633
ERS1790730,ERS1790730,Asia,K1a2,-1600
I3579,I3579,Europe,H1e1a6,500
I25510.AG,I25510,Europe,H2a1,-200
I14745.AG,I14745,Europe,X2b,-839
I16491.AG,I16491,Europe,U5b2b,-2736
I3394.AG,I3394,Europe,U4a1,-1650
I4030.AG,I4030,Asia,H20,-177
I12969.AG,I12969,Asia,F1b1+@152,-1051
N17,N17,Europe,J1c1b1a,-1896
I11027.AG,I11027,Asia,T2c,-1576
LHHEG3,LHHEG3,Europe,H87,550
I14108.AG,I14108,Europe,V2a,-95
I6624,I6624,Europe,T1a1,-2250
RISE1171,RISE1171,Europe,J1c3f,-2828
I4321.AG,I4321,Asia,J1c2m,-1572
LHSZ31,LHSZ31,Europe,K1a,550
I18599.AG,I18599,Europe,H,26
LIAV_29,LIAV_29,Europe,H5'36,-500
CL25,CL25,Europe,H,725
I14381.AG,I14381,Europe,U5b2b1a1,-493
Karos1/12,Karos1/12,Europe,U2e1b1,920
LRV_152,LRV_152,Europe,H5a3a,200
I2692.AG,I2692,Europe,H2a1,-486
I0410,I0410,Europe,T2c1d+152,-5180
I26828.AG,I26828,Europe,H2a2,-1450
I15508.AG,I15508,Europe,W6,250
I19497.AG,I19497,Europe,U5a2b,-800
I13206.AG,I13206,North America,C1b,1434
I6471,I6471,Europe,U5b1c1,-2250
I10873.AG,I10873,Africa,L1c2a1b,-1147
I3778,I3778,Europe,H4a1,650
LHSZ2,LHSZ2,Europe,T1a1,550
I1775,I1775,Europe,I3,-1631
I6535,I6535,Europe,U5a2b,-2334
I10280,I10280,Europe,J1c1,-2950
I7073.AG,I7073,Asia,U7,-2846
I3019.AG,I3019,Europe,H4a1a+195,-3200
I18988.AG,I18988,Europe,H10,-250
I6047.AG,I6047,Europe,R1b,-1284
I14812.AG,I14812,Asia,U7b,-616
I4525.AG,I4525,Asia,K1a18,-1550
Karos2/32,Karos2/32,Europe,T1a1,920
LRCMUS68,LRCMUS68,Europe,V11,550
I7024.AG,I7024,Asia,R1b1,-294
I2792,I2792,Europe,T2c2,-2727
I2859,I2859,Europe,K1a2c,-860
I4533.AG,I4533,Asia,X4,834
I12834.AG,I12834,Europe,K1c2,-3000
I14849.AG,I14849,Europe,H1c1,1325
I20519.AG,I20519,Europe,T2b17a,-300
I6257.AG,I6257,Africa,L2a1d1,823
STR_355,STR_355,Europe,T2b,520
Karos2/13,Karos2/13,Europe,T1a1,920
I14551.AG,I14551,Europe,H6a1a,-399
I11971.AG,I11971,Europe,H3,-1110
I3743.AG,I3743,Europe,H,-2035
I14984.AG,I14984,Europe,H1+152,-320
POST_137,POST_137,Europe,T2c1d+152,-1970
I7965.AG,I7965,North America,A2+(64),720
I18087.AG,I18087,Europe,K1a+195,-1500
I3271,I3271,Europe,K1a4a1,-3050
I17449.AG,I17449,Africa,L2a1d1,850
I17146.AG,I17146,Europe,H1q,-247
I5655,I5655,Europe,H5a1,-2250
I2251.AG,I2251,South America,D1,1250
I19909.AG,I19909,Europe,T1a1+@152,-277
I5604.AG,I5604,Asia,K1a1,-1795
I27784.AG,I27784,Europe,T2b,-5150
I22937.AG,I22937,Europe,U4a1,-496
I2368.AG,I2368,Europe,U,-3075
I15667.AG,I15667,North America,C1b2,1434
I17892.AG,I17892,South America,B2j,-387
I1166,I1166,Asia,H,-4200
I16792.AG,I16792,Europe,R1a1a,-1800
I1272,I1272,Europe,K1b1a,-2676
NLHBAL144C,NLHBAL144C,Europe,K1a4,475
I2190.AG,I2190,Asia,H14a,-1401
I5272.AG,I5272,Europe,U5a1g1,-2911
I18525.AG,I18525,Africa,U5b2b5,875
I1842,I1842,Europe,H1e1a,-3050
I2544.AG,I2544,South America,R0+16189,1275
I4425.AG,I4425,Oceania,P2,1815
I17407.AG,I17407,Africa,L3b1a1a,1450
I7282,I7282,Europe,K1a3a3,-2350
I18223.AG,I18223,Europe,C4a1a4,700
I6467,I6467,Europe,K1a4a1,-2500
RA58,RA58,Europe,H7d,-2912
RISE145,RISE145,Europe,H6a1b,-2073
I2181,I2181,Europe,HV15,-4502
I15162.AG,I15162,Asia,E1a1a,400
I12314.AG,I12314,Europe,T2b,-3601
I3775,I3775,Europe,H3t,650
I3348.AG,I3348,Asia,H1c15,1824
I14644.AG,I14644,Asia,J2b1,-643
I2631,I2631,Europe,H5,-3002
I13384.AG,I13384,Europe,H1ba,-700
I19916.AG,I19916,Europe,V3a,-300
I2566,I2566,Europe,K1b1a1,-2120
I24879.AG,I24879,Europe,H5,-649
Karos1/3285,Karos1/3285,Europe,K1c1,920
I16498.AG,I16498,Europe,H2a1,-545
I20140.AG,I20140,Asia,X2e1a,1100
I4773.AG,I4773,Asia,U5a1a2a,-1558
DA13,DA13,Asia,A+152+16362+16189,-717
I0438,I0438,Europe,U5a1a1,-2828
SZ5,SZ5,Europe,J2b1,508
I0038.AG,I0038,South America,A2+(64)+16129,-6675
I6233.AG,CHN008,Asia,F1b1+@152,-275
I19854.AG,I19854,Europe,J1c2a2,-250
I1086.AG,I1086,Europe,T1a1,-1875
I6764.AG,I6764,Europe,K1a1b1,-3150
I15665.AG,I15665,North America,C1b2,1227
